Timestamp,Solar_Power_kW,Wind_Power_kW,Grid_Power_kW,Battery_SoC_%,SC_Charge_kW_x,Hydrogen_Production_kg/h,Load_Demand_kW,Power_Supplied_kW,Power_Loss_kW,Battery_Charge_kW,Battery_Discharge_kW,SC_Charge_kW_y,SC_Discharge_kW,hour,Electricity_Price_USDperkWh,Grid_Status,SC_Energy_kWh_raw,Optimization_Level,day_name,month_name,Combined_Renewable_kW,Power_Deficit_kW,Load_Demand_Rate_of_Change,Solar_Power_Rate_of_Change,Wind_Power_Rate_of_Change
2024-04-12 02:00:00,34.8507870497634,15.699742256267392,13.875457434594884,57.94040167815629,6.482334688078461,1.4543842711579125,79.07107124610127,78.11362317156068,0.9574480745405936,28.162056519658176,14.4438696932565,1.4428248319869663,2.243353845640522,2,0.1,1,4.489457850153795,High Efficiency,Friday,April,50.55052930603079,28.52054194007048,24.02724095162131,2.1876438379468226,12.801866744485036
2024-04-12 03:00:00,35.12420419935546,19.19755338868494,15.539506596282743,64.854263595116,0.6144629013078751,2.3470342099462904,34.86883645540021,32.93765447890477,1.931181976495445,12.849293110196836,10.480461792676053,5.639303651837954,3.2439842019635656,3,0.1,1,4.529379840985035,Moderate Efficiency,Friday,April,54.3217575880404,-19.452921132640185,44.202234790701056,0.2734171495920634,3.4978111324175494
2024-04-12 04:00:00,17.97455756098776,24.000821924772147,8.561502025622094,70.27411652916697,8.137233437222275,4.289288917587445,45.15328805875508,42.72899436017456,2.42429369858052,17.799777566515083,11.322350287051169,3.991640337984657,4.462891845051145,4,0.1,1,4.521525649200593,Moderate Efficiency,Friday,April,41.9753794857599,3.177908572995179,10.284451603354867,17.149646638367702,4.803268536087206
2024-04-12 05:00:00,14.679592213224668,11.66650314837213,12.68545666318686,75.09053034463005,9.405039528794026,1.5245156219253175,61.91122075203057,60.13624517296086,1.7749755790697108,20.65370288643045,21.18046587605219,4.836954653796708,5.292979075451541,5,0.1,1,4.513925242173013,High Efficiency,Friday,April,26.346095361596795,35.56512539043378,16.757932693275492,3.2949653477630907,12.334318776400018
2024-04-12 06:00:00,40.46805777392568,27.799275445061703,6.563372042125215,40.2617906818172,6.487653861593859,0.9633819824335016,47.50034342365893,45.89678259873747,1.603560824921466,27.206366445330577,20.456550602971344,5.695352967076673,3.5686647249047354,6,0.1,1,4.549370046209211,High Efficiency,Friday,April,68.26733321898737,-20.766989795328442,14.41087732837164,25.788465560701013,16.132772296689573
2024-04-12 07:00:00,40.50566973395904,34.40489588756818,10.767669914672188,20.79830213267595,9.545659288588109,0.6453562346544073,76.41862759903958,71.59904753867364,4.819580060365936,12.820689244102804,18.045690604535885,4.025542871772895,2.254077819092599,7,0.3,1,4.578894463753882,Moderate Efficiency,Friday,April,74.91056562152721,1.5080619775123694,28.91828417538065,0.03761196003335954,6.605620442506478
2024-04-12 08:00:00,43.35361592900519,31.194039555734,12.315006029318964,77.87549298839295,1.514323143699633,1.4892969919510564,33.281304408890875,30.073406002673902,3.207898406216969,25.8158187607748,9.538436176637106,3.6485838416767766,5.762815057847142,8,0.3,1,4.54365727681771,Moderate Efficiency,Friday,April,74.54765548473918,-41.266351075848306,43.137323190148706,2.8479461950461484,3.2108563318341794
2024-04-12 09:00:00,45.66202762782356,1.5847530139342858,14.783363893182088,62.85252794780629,4.774161894803537,3.900240435200217,57.47059160304823,57.35342682621128,0.1171647768369439,20.05116530509793,13.417957751525991,5.0683048349760496,5.442270725091163,9,0.3,1,4.537424511982458,High Efficiency,Friday,April,47.24678064175785,10.223810961290376,24.18928719415735,2.308411698818375,29.609286541799715
2024-04-12 10:00:00,25.56711994304689,19.22027789031316,19.25796578879305,86.8894162565799,6.018067339454473,2.3581318259763084,59.54331336975572,57.39243382753416,2.150879542221567,15.092456744760243,21.06548849989592,2.8255081222743947,2.16745179887255,10,0.3,1,4.548392117372488,High Efficiency,Friday,April,44.787397833360046,14.755915536395676,2.0727217667074953,20.094907684776672,17.635524876378874
2024-04-12 11:00:00,25.07581473435998,4.197207136726995,14.00976599822534,85.71106903205555,5.817366474211867,1.1374080184677,62.63640618886121,58.26136269014136,4.375043498719855,22.310517371316354,15.708584568199525,2.828349742229629,6.710885602210992,11,0.2,1,4.483683186372799,Moderate Efficiency,Friday,April,29.273021871086975,33.36338431777423,3.093092819105486,0.4913052086869101,15.023070753586165
2024-04-12 12:00:00,39.91475894833876,9.681800634501098,16.153908742648397,87.46609342303066,4.014617790890433,0.830924998048746,42.78331116659072,41.27603023453738,1.507280932053341,20.99529847786735,26.59664769990848,6.358746565913007,6.340397418393208,12,0.2,1,4.483989005498129,High Efficiency,Friday,April,49.59655958283986,-6.813248416249138,19.853095022270487,14.838944213978777,5.484593497774103
2024-04-12 13:00:00,32.49819653888826,39.46650373068586,12.593990892428042,58.80757279836321,3.380844093662614,1.6636473825518956,48.22832137599322,47.75553965212128,0.4727817238719396,16.998915614206027,16.96658919697186,2.702411929682688,4.268592994495585,13,0.2,1,4.457885987751248,High Efficiency,Friday,April,71.96470026957411,-23.73637889358089,5.445010209402497,7.416562409450499,29.78470309618476
2024-04-12 14:00:00,35.098343862885166,5.699821716060529,14.51156047064497,46.69027166694925,1.268240225504188,4.699621864428544,72.18402648324889,68.3921026252993,3.791923857949584,20.34901042495009,15.960245582450158,6.332625001818424,4.159195724752073,14,0.2,1,4.494109809035687,Moderate Efficiency,Friday,April,40.79816557894569,31.385860904303193,23.955705107255667,2.6001473239969073,33.76668201462533
2024-04-12 15:00:00,39.789633471805054,19.955526138054243,6.063983242006602,83.3246562073096,3.917424505622782,1.715133562950122,39.74713844850799,36.71706928882758,3.030069159680409,18.0734320156912,13.454417678987491,5.925182585707902,5.108115542231815,15,0.2,1,4.507727593093622,Moderate Efficiency,Friday,April,59.7451596098593,-19.99802116135131,32.436888034740896,4.691289608919888,14.255704421993713
2024-04-12 16:00:00,44.50026709087832,24.726229372724763,8.815873712627704,56.1035290423404,1.6266081510548511,4.9406203797731765,71.3433923586681,68.49182981953558,2.851562539132516,20.56758672625624,15.66770452391141,1.5483865424188066,2.276593859487484,16,0.2,1,4.495590804475811,High Efficiency,Friday,April,69.22649646360308,2.1168958950650136,31.596253910160108,4.710633619073263,4.7707032346705205
2024-04-12 17:00:00,16.89975784257679,28.09859882176416,10.42779639807708,34.67537571227476,7.343656764922183,2.426152278826781,58.13277114513712,57.86488834710008,0.2678827980370428,23.31065337260524,14.23765081809728,3.64487069532869,4.060062958328165,17,0.3,1,4.48867093342582,High Efficiency,Friday,April,44.998356664340946,13.134414480796174,13.210621213530978,27.600509248301528,3.3723694490393967
2024-04-12 18:00:00,18.7791476319972,22.38594733947657,12.087400325097704,88.39792156491795,2.0883093549459,0.8958195914507544,68.1093755597041,67.40688051072652,0.7024950489775819,27.93008408072676,18.54054338344295,7.388218806094745,0.0,18,0.3,1,4.611807913527399,High Efficiency,Friday,April,41.16509497147377,26.944280588230335,9.976604414566985,1.8793897894204115,5.7126514822875905
2024-04-12 19:00:00,4.69909699204345,0.3908338967673463,5.6847311825357565,90.6047901417878,0.5856530528453385,4.455700458967547,65.68036831317357,62.567621332108,3.1127469810655697,13.810922505865754,19.78351158397292,3.0376689377206367,5.752911291005871,19,0.3,1,4.566553874305979,High Efficiency,Friday,April,5.089930888810796,60.590437424362776,2.4290072465305315,14.08005063995375,21.995113442709222
2024-04-12 20:00:00,28.9140070498087,13.058452329759676,7.100361463299765,57.304780491213606,5.523661378172343,2.3017768656741344,40.375574769243954,39.336455561949776,1.0391192072941775,30.665166873281333,11.070052697460252,4.071191475381225,0.8770135551162812,20,0.3,1,4.619790172977061,High Efficiency,Friday,April,41.97245937956838,-1.5968846103244232,25.30479354392962,24.21491005776525,12.667618432992331
2024-04-12 21:00:00,1.7971136898371045,20.70846573538845,9.152214616869584,26.055978184783,5.952297327194016,3.5483567175226223,58.44063682169365,55.92028642295152,2.5203503987421243,10.239561002387491,8.34383523221111,5.924121786503793,7.006839656857999,21,0.1,1,4.6017448751378245,High Efficiency,Friday,April,22.505579425225555,35.935057396468096,18.065062052449697,27.116893359971595,7.6500134056287745
2024-04-12 22:00:00,23.27990090662301,3.514659965793334,19.57299036351576,51.0260871933545,8.719130612805055,4.918557916045759,73.38615764025462,70.66174921010766,2.724408430146965,19.24107452482208,5.818973134483517,6.566781018565191,3.3397598120671,22,0.1,1,4.655528561912793,High Efficiency,Friday,April,26.794560872416344,46.59159676783828,14.945520818560972,21.482787216785905,17.193805769595116
2024-04-12 23:00:00,27.13223173537883,14.02507724836723,9.970205106545762,84.28301275700827,5.769816124176819,0.25087675159987,51.605811840096464,50.18827588874177,1.4175359513546937,22.941586032422883,17.539956634562717,4.496922227911009,3.576666036137646,23,0.1,1,4.670866165109016,High Efficiency,Friday,April,41.15730898374606,10.448502856350402,21.78034580015816,3.8523308287558216,10.510417282573897
2024-04-13 00:00:00,14.32706260641422,1.3281243516546626,12.230615871681238,92.14192228369828,3.454808537234457,0.4834727989378357,78.32953851116584,73.58741273345836,4.742125777707472,21.40495933867516,9.483166969130632,3.8049796106167166,2.7445321878309885,0,0.1,1,4.688540288822111,Moderate Efficiency,Saturday,April,15.655186958068882,62.674351553096955,26.72372667106937,12.80516912896461,12.696952896712567
2024-04-13 01:00:00,29.541663028450536,3.1431398862008297,7.941465691075894,36.27781939980767,8.030118815263204,3.602283707313781,52.61075500508591,48.39843447090803,4.212320534177877,16.88650240089703,4.235547035237586,7.844739723397016,3.4239222521558474,1,0.1,1,4.762220580009464,Moderate Efficiency,Saturday,April,32.684802914651364,19.92595209043455,25.718783506079923,15.214600422036316,1.8150155345461672
2024-04-13 02:00:00,1.5250124969524714,15.876931048063842,14.161701066136525,25.35788896202172,5.402788931874211,1.40912501647736,37.13928183339424,33.527414295230244,3.611867538163992,18.959388748213623,16.942893022654822,8.477799327595157,6.837062690296073,2,0.1,1,4.789566190631115,Moderate Efficiency,Saturday,April,17.401943545016312,19.73733828837793,15.47147317169167,28.016650531498065,12.733791161863012
2024-04-13 03:00:00,1.8674094374607209,5.308630161722414,9.210248232739614,90.18803625062708,0.7928028463119174,0.9215069847504952,49.47173400388366,49.081764671836616,0.3899693320470447,17.534995326705836,27.46499758716396,6.957716101563591,0.0,3,0.1,1,4.905528125657175,High Efficiency,Saturday,April,7.1760395991831345,42.29569440470053,12.332452170489418,0.3423969405082494,10.568300886341428
2024-04-13 04:00:00,41.13002803298291,22.701633930462325,8.104888676576401,51.152395118310025,5.6585056031324665,0.1968093990986474,77.58512031952685,77.05447022298175,0.5306500965451022,17.053176215278942,14.969645442300534,5.1706362851300485,6.553930772176376,4,0.1,1,4.882473217539736,High Efficiency,Saturday,April,63.83166196344524,13.753458356081609,28.11338631564319,39.26261859552219,17.39300376873991
2024-04-13 05:00:00,18.009532070563143,27.57859876549063,12.748589426689689,63.34087714140506,9.080185454216624,0.109233559931009,45.98604246699272,43.52213573766794,2.4639067293247763,24.248010485105123,19.19245387225821,3.383468556718148,4.676046962203416,5,0.1,1,4.860930244114981,Moderate Efficiency,Saturday,April,45.58813083605377,0.39791163093894966,31.59907785253413,23.12049596241977,4.8769648350283035
2024-04-13 06:00:00,6.353025632594239,32.02346796436331,5.082586987406312,97.44526496406073,3.9631262549822055,3.8724280155989534,73.40490799335313,72.60134124739821,0.8035667459549245,21.78507742982524,15.409146792737824,3.339111186886869,1.585956704285569,6,0.1,1,4.89014948549167,High Efficiency,Saturday,April,38.37649359695755,35.02841439639558,27.418865526360413,11.656506437968904,4.444869198872684
2024-04-13 07:00:00,26.112163002740218,8.006009769792403,5.11496048973838,25.325178233137827,2.9632580189980007,0.67216713684775,74.0625340840945,69.17120676644713,4.891327317647367,16.535452023696728,14.505551734044287,6.045028210531515,1.8493752139015245,7,0.3,1,4.960077035435504,Moderate Efficiency,Saturday,April,34.11817277253262,39.94436131156188,0.6576260907413598,19.75913737014598,24.01745819457091
2024-04-13 08:00:00,38.499677654930544,6.69930329036279,8.286032136527867,71.86544059616764,1.4346945701802003,2.3386030798557544,47.509326216598055,46.71672504646101,0.792601170137047,24.49799937716625,19.595382414938843,5.836796441777367,7.352786054416406,8,0.3,1,4.93481054189152,High Efficiency,Saturday,April,45.198980945293336,2.310345271304719,26.55320786749644,12.387514652190326,1.3067064794296126
2024-04-13 09:00:00,10.79105137484216,4.18271361337601,5.550820437512317,25.928433805989364,1.5144552193535732,3.029484075897415,34.16288290253161,31.725543725211736,2.4373391773198705,21.536497604383047,13.548627279056744,7.803197185892859,2.108986240114538,9,0.3,1,5.029714057654492,Moderate Efficiency,Saturday,April,14.973764988218171,19.189117914313435,13.346443314066448,27.70862628008838,2.51658967698678
2024-04-13 10:00:00,31.14452379095001,25.457209981745468,6.62038631196037,50.03751427732003,4.327714843418189,2.141759002844231,66.22789545794092,64.40729017373339,1.8206052842075309,24.0643105941948,16.336961570359513,6.300900185072278,1.6932989788080812,10,0.3,1,5.106507411092228,High Efficiency,Saturday,April,56.60173377269548,9.626161685245435,32.06501255540931,20.35347241610785,21.27449636836946
2024-04-13 11:00:00,4.2673732496884,28.259029059476045,10.082909740081272,84.30516361547573,5.956798241615296,0.1355332616811655,45.5756149506993,42.37868284342881,3.1969321072704915,23.14814420961806,16.608489030980067,1.993839396480364,6.274629084729458,11,0.2,1,5.035160916288077,Moderate Efficiency,Saturday,April,32.526402309164446,13.04921264153485,20.65228050724162,26.87715054126161,2.8018190777305776
2024-04-13 12:00:00,2.584086058430385,1.2634457930256815,17.038785193697194,54.67777862045075,0.8061540516960175,3.917507512939544,69.14618071287862,68.50099866843149,0.6451820444471252,15.85502494538964,11.659547731784755,7.103895235445837,4.677105752571828,12,0.2,1,5.075607407669311,High Efficiency,Saturday,April,3.8475318514560666,65.29864886142255,23.57056576217932,1.6832871912580147,26.995583266450364
2024-04-13 13:00:00,26.5677315784074,37.4484898497476,13.580729650539512,99.77458831223603,9.395685890251658,0.0525661227082674,52.13274241302166,49.9811602728097,2.151582140211957,17.199094799015153,19.960211747682614,3.003878745371174,2.124148846927202,13,0.2,1,5.090269572643376,High Efficiency,Saturday,April,64.016221428155,-11.883479015133346,17.013438299856958,23.983645519977017,36.18504405672192
2024-04-13 14:00:00,27.031756080505325,2.0788513460588964,12.690015889346244,64.72474279572818,7.55133617445196,3.80944947188742,54.26333711713108,52.88981195309536,1.3735251640357191,23.736468025616308,14.125201216522957,4.232057456095297,4.433249950809238,14,0.2,1,5.086916364398144,High Efficiency,Saturday,April,29.110607426564222,25.152729690566858,2.13059470410942,0.46402450209792434,35.369638503688705
2024-04-13 15:00:00,31.871495074910328,21.65185341204282,9.402332348121824,45.69297221087628,5.866239182836627,4.466522468940614,68.89547033742684,64.4567127140684,4.438757623358441,23.051851327167324,11.221274202535776,5.500400412503389,1.9484946327194448,15,0.2,1,5.1461147940612095,Moderate Efficiency,Saturday,April,53.52334848695315,15.372121850473697,14.632133220295763,4.839738994405003,19.57300206598392
2024-04-13 16:00:00,36.30456668613308,28.362420778036658,18.976305791492244,37.60890607238025,8.284386709389908,2.1641996052858614,49.118166553081394,48.91523799240792,0.2029285606734774,19.89549203017926,17.682549217852017,8.99133497956793,6.20164279684521,16,0.2,1,5.192609663773255,High Efficiency,Saturday,April,64.66698746416974,-15.548820911088342,19.77730378434545,4.433071611222751,6.710567365993839
2024-04-13 17:00:00,48.79260397312673,34.83876494984342,10.955225618557876,48.04164274289295,0.8018675681211329,2.677712365488991,52.15636726614572,47.58772979611342,4.5686374700323,20.58663691654391,10.507660091044814,10.0,6.122741929746267,17,0.3,1,5.257230631610817,Moderate Efficiency,Saturday,April,83.63136892297015,-31.475001656824432,3.0382007130643274,12.488037286993652,6.476344171806765
2024-04-13 18:00:00,25.815017415059767,28.56347728529711,6.306391501936572,49.80266190076407,4.768388777331244,2.3849169630882687,48.80952343848111,44.644552745716105,4.164970692765003,26.388324478942124,15.14090578684564,6.2134461182723655,5.064012397643886,18,0.3,1,5.276387860287958,Moderate Efficiency,Saturday,April,54.37849470035688,-5.568971261875774,3.346843827664614,22.977586558066964,6.275287664546312
2024-04-13 19:00:00,16.1478236470623,32.069123322791675,14.255997741767018,25.49709421791688,6.300931268616634,1.946043093117194,48.367025763864,46.879172181659925,1.4878535822040746,17.04214305582085,14.954405016778985,4.633606762559224,4.723322122494033,19,0.3,1,5.274892604289044,High Efficiency,Saturday,April,48.21694696985398,0.150078794010021,0.4424976746171083,9.667193767997468,3.5056460374945644
2024-04-13 20:00:00,39.75930973843519,13.578007701712242,6.707575902149021,49.56593595414185,8.286529061182893,4.437122676851802,56.29732884507297,52.350875571687446,3.946453273385522,22.735486905850188,20.42947782915789,6.069011296961101,7.522376249734748,20,0.3,1,5.25066985507615,Moderate Efficiency,Saturday,April,53.33731744014743,2.960011404925538,7.930303081208969,23.611486091372893,18.491115621079434
2024-04-13 21:00:00,13.541612563103712,32.59300454986049,10.17834714202538,57.139081579138,7.834695600492677,4.469667553349953,70.43997222505755,70.28390442336381,0.1560678016937373,18.98903673783053,17.373491164399763,6.775310851747673,3.9993726547764505,21,0.1,1,5.296935491692337,High Efficiency,Saturday,April,46.1346171129642,24.305355112093345,14.142643379984577,26.21769717533148,19.014996848148247
2024-04-13 22:00:00,21.948571035281805,3.2045938553870057,12.611179080767132,77.81902017910437,2.770692497133997,1.6790818232076727,48.08841559612829,43.25408784466133,4.834327751466965,18.9115939838639,14.87486520627428,4.358664748885617,1.6362517491583977,22,0.1,1,5.34230904168779,Moderate Efficiency,Saturday,April,25.153164890668812,22.93525070545948,22.351556628929252,8.406958472178093,29.38841069447348
2024-04-13 23:00:00,3.9228190671132976,35.792666242421106,18.11333787027764,72.53835877772863,9.408801695592045,3.07534877007349,56.21273602688683,53.57976131393788,2.6329747129489505,25.49388425993595,19.08883149600144,8.590422711824644,4.898947825664614,23,0.1,1,5.403833623123791,High Efficiency,Saturday,April,39.7154853095344,16.49725071735243,8.124320430758537,18.025751968168507,32.5880723870341
2024-04-14 00:00:00,1.2675371707728755,21.90369504614945,12.40319870510178,76.70125241833233,1.2434584143087035,4.634537810729321,63.53636627213004,62.01996114180281,1.5164051303272288,24.12708174494015,21.95103774508657,5.460141518382804,8.172094099074227,0,0.1,1,5.3586344134456,High Efficiency,Sunday,April,23.171232216922327,40.36513405520771,7.3236302452432085,2.655281896340422,13.888971196271655
2024-04-14 01:00:00,48.132420733896254,32.69191079849975,15.533881490474965,20.669094550148568,8.751336186211521,4.810292494706758,43.471972315182754,41.65905625220937,1.812916062973386,24.0675481800032,17.789051531759313,5.995486178182788,1.970481013628296,1,0.1,1,5.425717832854842,High Efficiency,Sunday,April,80.824331532396,-37.35235921721325,20.064393956947285,46.86488356312338,10.788215752350297
2024-04-14 02:00:00,41.79900602561029,18.092731380732005,19.892252584986053,37.41339196644289,9.709402496046186,2.5447952021102376,43.87614024511963,43.54411347781714,0.3320267673024872,26.527394035771646,15.051763099216902,6.3318485041089225,3.2770744666120284,2,0.1,1,5.47663073347979,High Efficiency,Sunday,April,59.891737406342294,-16.015597161222665,0.4041679299368752,6.333414708285964,14.599179417767743
2024-04-14 03:00:00,34.798710304684896,25.743107807861,6.972336798469724,72.93474307198852,1.7715352322262556,2.264124026421634,76.67065635117274,71.72390878096255,4.946747570210192,20.1050192081638,8.440818838249202,5.843173221228911,4.8328920762029055,3,0.1,1,5.493468752563556,Moderate Efficiency,Sunday,April,60.5418181125459,16.12883823862684,32.79451610605311,7.0002957209253935,7.650376427128997
2024-04-14 04:00:00,20.44764722071349,21.056106437444527,9.120972882792792,58.719149454379775,7.220660642037853,1.393471579642629,66.17672866655442,65.98026894080097,0.1964597257534563,23.40976485647482,9.674431684623135,6.677881000939225,3.8921903019885216,4,0.1,1,5.539896930879402,High Efficiency,Sunday,April,41.50375365815802,24.672975008396406,10.493927684618313,14.351063083971408,4.687001370416475
2024-04-14 05:00:00,8.664716003542289,29.263580870213275,10.918641133964696,20.42507805346768,0.4028551877799846,4.79435936595205,58.85933381116544,55.58479819542615,3.274535615739296,18.44866621703272,13.473876478226662,3.765493626906154,2.035392839245371,5,0.1,1,5.568731944007081,Moderate Efficiency,Sunday,April,37.92829687375556,20.93103693740988,7.317394855388983,11.7829312171712,8.207474432768748
2024-04-14 06:00:00,7.8218521335543025,3.265199281223583,11.32742267808247,84.35957139454578,4.0542282513915495,0.7140715223643368,62.3860027210306,60.17232308249831,2.213679638532291,21.62083176244221,11.952438989203584,3.883396492107938,6.243715712460942,6,0.1,1,5.529393290334531,High Efficiency,Sunday,April,11.087051414777886,51.29895130625272,3.5266689098651582,0.842863869987986,25.99838158898969
2024-04-14 07:00:00,12.512144908229766,2.414083359622552,11.165316128983186,81.82476586322699,5.162832991976741,2.899147880238625,31.46497215517092,26.720391064227343,4.744581090943576,19.34928472816157,14.06514348507277,2.79969153405661,8.640081444034518,7,0.3,1,5.432053458501566,Low Efficiency,Sunday,April,14.926228267852318,16.538743887318603,30.92103056585968,4.690292774675464,0.8511159216010311
2024-04-14 08:00:00,27.461333235306025,9.884129360405858,18.614165038348325,63.87353303948501,5.806452259096341,1.4127513375931944,60.905148278084845,59.67514957655087,1.2299987015339795,20.48497982496359,15.283249624485537,5.879002461240453,4.392262918047814,8,0.3,1,5.45683245088811,High Efficiency,Sunday,April,37.34546259571188,23.559685682372965,29.440176122913925,14.949188327076259,7.470046000783306
2024-04-14 09:00:00,35.72979613500312,6.381787204527534,15.710489667002848,25.31706606210177,9.359372482485597,1.395041451738983,55.47544366121009,52.815009541520034,2.660434119690059,22.97578512718457,17.648463771783653,6.557873007024228,2.191863420528,9,0.3,1,5.529599277329714,Moderate Efficiency,Sunday,April,42.111583339530654,13.36386032167944,5.429704616874751,8.268462899697095,3.502342155878324
2024-04-14 10:00:00,33.009868835886564,34.87134266368807,14.118578211360555,81.32120396260677,6.722506872941947,2.024842936880942,57.287483988971786,54.87570294605802,2.4117810429137663,15.908896583832638,14.647506109704544,5.915545732303771,0.90207894989305,10,0.3,1,5.61315705703656,High Efficiency,Sunday,April,67.88121149957463,-10.593727510602847,1.812040327761693,2.7199272991165557,28.489555459160535
2024-04-14 11:00:00,13.996694847297142,8.768559494321773,9.640590767941733,66.69708701850911,4.81277951219237,4.993964679078273,47.97119134154086,44.45685912129035,3.514332220250509,30.461936378427303,17.43250821913101,8.348984866695075,4.515951962442362,11,0.2,1,5.6770409387741045,Moderate Efficiency,Sunday,April,22.765254341618913,25.205936999921946,9.316292647430927,19.013173988589422,26.102783169366297
2024-04-14 12:00:00,47.7432640331597,39.03461023276525,17.35685576331942,82.55679817263673,8.096750362658893,0.2748315341991103,34.07369488564709,33.73364372588499,0.3400511597621047,14.96991309250149,15.322372074050602,4.988807962341907,6.207754686632516,12,0.2,1,5.656725160035927,High Efficiency,Sunday,April,86.77787426592495,-52.70417938027786,13.897496455893766,33.746569185862555,30.266050738443482
2024-04-14 13:00:00,36.89484583478843,13.475831670844274,19.32590767227484,80.13975939166724,9.50532820954409,2.8927090910176574,39.66696168060261,38.69801603048584,0.9689456501167726,13.92905693606134,5.122667168230644,6.337483311185025,4.950335492990764,13,0.2,1,5.679844290339165,High Efficiency,Sunday,April,50.3706775056327,-10.703715825030088,5.593266794955518,10.84841819837127,25.55877856192098
2024-04-14 14:00:00,27.71770262557004,7.284716627547971,17.3179742382534,84.24016575662696,0.2206614868229084,0.4128607901763859,77.53723566063358,76.46441156016934,1.0728241004642456,25.79055436750033,10.303323030906228,2.816598247721372,3.995192318162293,14,0.2,1,5.660201055831816,High Efficiency,Sunday,April,35.00241925311801,42.53481640751557,37.87027398003097,9.177143209218386,6.1911150432963025
2024-04-14 15:00:00,30.58603731171761,31.587940285699165,5.023476577872094,61.44064531236999,9.825212722560387,0.7726041499525949,50.4349781135467,46.74422433933825,3.6907537742084457,23.95831346981468,14.279562221391922,4.225800595051198,2.821456696421388,15,0.2,1,5.683606787475647,Moderate Efficiency,Sunday,April,62.17397759741678,-11.738999483870082,27.102257547086886,2.86833468614757,24.303223658151193
2024-04-14 16:00:00,20.98000312138949,26.348311020035045,14.546020552751106,31.2259614554812,0.8613213906368034,2.197814708864493,53.334157791543205,52.38846430990951,0.9456934816336968,23.12059908526077,8.951526285794461,6.391075515131555,1.8156727345638208,16,0.2,1,5.759863500485109,High Efficiency,Sunday,April,47.328314141424535,6.0058436501186705,2.899179677996507,9.60603419032812,5.239629265664121
2024-04-14 17:00:00,12.386549475057873,19.92782865812556,5.767030721631511,73.6925978703751,8.143867792687614,2.552300656732206,32.63548949267195,29.76803067321707,2.867458819454882,23.1417275463214,17.999643649981024,6.698204221486288,5.669502652649764,17,0.3,1,5.777008526632384,Moderate Efficiency,Sunday,April,32.31437813318343,0.3211113594885191,20.698668298871254,8.593453646331618,6.420482361909485
2024-04-14 18:00:00,17.798633932563078,22.21454203750525,8.864108305005828,69.63790280415765,2.803347525514125,1.29396204182262,31.87831147719903,30.80209237469426,1.0762191025047692,19.938766135765427,22.65375416171849,4.412066104671635,5.827543242771172,18,0.3,1,5.753417240997392,High Efficiency,Sunday,April,40.01317597006833,-8.134864492869301,0.7571780154729204,5.412084457505205,2.286713379379691
2024-04-14 19:00:00,37.89230552321845,28.768071130890554,5.892870505216576,79.38025497592697,1.3217965775387177,1.582285654372081,65.85907235233788,61.55094760191798,4.308124750419893,15.513728142570844,21.093809258486584,4.856801496283866,0.9085404266185336,19,0.3,1,5.81922159215848,Moderate Efficiency,Sunday,April,66.660376654109,-0.8013043017711254,33.98076087513884,20.09367159065537,6.553529093385304
2024-04-14 20:00:00,0.7196744314877934,9.138189653251947,14.056931794240816,33.59048048405882,4.398556397138349,0.4348351012796653,56.90473320605557,52.19380593360737,4.710927272448195,20.37902279096863,13.93278564534896,1.9642525066383807,7.179677956361368,20,0.3,1,5.732297834663097,Moderate Efficiency,Sunday,April,9.857864084739742,47.04686912131582,8.954339146282308,37.17263109173065,19.629881477638605
2024-04-14 21:00:00,5.803632025345812,39.85335664226968,15.2988487023891,35.598015992023136,6.439565794476136,1.5160989192212526,55.43529921081333,52.84283433610213,2.5924648747112045,16.61419144243944,22.45363068424976,4.285941598386781,5.148142441788003,21,0.1,1,5.71792782060641,High Efficiency,Sunday,April,45.656988667615494,9.778310543197833,1.469433995242241,5.083957593858019,30.71516698901773
2024-04-14 22:00:00,2.300132101087637,38.991726485871325,6.717314570988577,91.23276137754628,3.80951845023475,4.83279219690272,42.15622652113343,40.39468210008754,1.7615444210458904,24.87559866708876,15.743337286010558,6.780766327039572,6.7991892902915865,22,0.1,1,5.7176207712188765,High Efficiency,Sunday,April,41.29185858695896,0.8643679341744743,13.279072689679893,3.503499924258175,0.8616301563983555
2024-04-14 23:00:00,2.0364401159485066,26.01302745387748,10.757583245674692,79.99822387616567,0.5456540828269896,4.723536908362409,67.2375365814961,66.06724770640861,1.1702888750874934,19.264713092489306,13.314570144409805,6.1504100322131325,1.31574450302977,23,0.1,1,5.798198530038599,High Efficiency,Sunday,April,28.049467569825985,39.188069011670116,25.081310060362668,0.2636919851391304,12.978699031993845
2024-04-15 00:00:00,42.77302920055036,7.981698037165805,11.843547634333133,92.65827909602584,5.994611396587166,1.674391450684925,38.4118289554246,38.162923947809375,0.248905007615221,15.872514016037442,11.9329866822953,6.001331442762419,1.2683516891691222,0,0.1,1,5.87708152593182,High Efficiency,Monday,April,50.75472723771617,-12.342898282291564,28.825707626071498,40.73658908460185,18.031329416711674
2024-04-15 01:00:00,35.18289296900118,27.20912969725165,10.535795326413748,80.69722569311367,9.024032761106747,2.854269681393808,39.496737183051,38.15423680206353,1.3425003809874738,18.393070791735035,13.487651567559356,5.09954737436192,3.7020613804654063,1,0.1,1,5.900372959163429,High Efficiency,Monday,April,62.39202266625283,-22.895285483201825,1.0849082276264,7.590136231549181,19.227431660085845
